task_id,symbol,file,status
marshmallow__schema_core__001,marshmallow.schema.Schema.dump,marshmallow/schema.py,statically_mapped
mkdocs__plugin_config_core__hard3_001,mkdocs.plugins.BasePlugin,mkdocs/plugins.py,statically_mapped
mkdocs__plugin_config_core__hard3_001,mkdocs.plugins.PluginCollection,mkdocs/plugins.py,statically_mapped
msgpack__pack_unpack_core__001,msgpack.packb,msgpack/__init__.py,statically_mapped
msgpack__pack_unpack_core__001,msgpack.unpackb,msgpack/fallback.py,statically_mapped
msgpack__pack_unpack_core__001,msgpack.Packer,msgpack/fallback.py,statically_mapped
msgpack__pack_unpack_core__001,msgpack.Unpacker,msgpack/fallback.py,statically_mapped
msgpack__pack_unpack_core__001,msgpack.ext.ExtType,msgpack/ext.py,statically_mapped
msgpack__pack_unpack_core__001,msgpack.ext.Timestamp,msgpack/ext.py,statically_mapped
msgpack__pack_unpack_core__001,msgpack.fallback,msgpack/fallback.py,statically_mapped
msgpack__pack_unpack_core__001,msgpack.exceptions,msgpack/exceptions.py,statically_mapped
multidict__multidict_mutation_core__hard3_001,multidict.MultiDict,multidict/_multidict_py.py,statically_mapped
multidict__multidict_mutation_core__hard3_001,multidict.CIMultiDict,multidict/_multidict_py.py,statically_mapped
multidict__multidict_mutation_core__hard3_001,multidict.MultiDictProxy,multidict/_multidict_py.py,statically_mapped
networkx__dag_topo_core__001,networkx.DiGraph,networkx/classes/digraph.py,statically_mapped
networkx__dag_topo_core__001,networkx.topological_sort,networkx/algorithms/dag.py,statically_mapped
networkx__dag_topo_core__001,networkx.lexicographical_topological_sort,networkx/algorithms/dag.py,statically_mapped
networkx__dag_topo_core__001,networkx.topological_generations,networkx/algorithms/dag.py,statically_mapped
networkx__dag_topo_core__001,networkx.is_directed_acyclic_graph,networkx/algorithms/dag.py,statically_mapped
networkx__dag_topo_core__001,networkx.NetworkXError,,unresolved
networkx__dag_topo_core__001,networkx.NetworkXUnfeasible,,unresolved
packaging__requirement_marker_specifier__001,packaging.version.Version,packaging/version.py,statically_mapped
packaging__requirement_marker_specifier__001,packaging.version.InvalidVersion,packaging/version.py,statically_mapped
packaging__requirement_marker_specifier__001,packaging.specifiers.Specifier,packaging/specifiers.py,statically_mapped
packaging__requirement_marker_specifier__001,packaging.specifiers.SpecifierSet,packaging/specifiers.py,statically_mapped
packaging__requirement_marker_specifier__001,packaging.specifiers.InvalidSpecifier,packaging/specifiers.py,statically_mapped
packaging__requirement_marker_specifier__001,packaging.requirements.Requirement,packaging/requirements.py,statically_mapped
packaging__requirement_marker_specifier__001,packaging.requirements.InvalidRequirement,packaging/requirements.py,statically_mapped
packaging__requirement_marker_specifier__001,packaging.markers.Marker,packaging/markers.py,statically_mapped
packaging__requirement_marker_specifier__001,packaging.markers.InvalidMarker,packaging/markers.py,statically_mapped
packaging__requirement_marker_specifier__001,packaging.markers.default_environment,packaging/markers.py,statically_mapped
parse__format_parser_core__001,parse.parse,parse.py,statically_mapped
parse__format_parser_core__001,parse.compile,parse.py,statically_mapped
parse__format_parser_core__001,parse.Parser,parse.py,statically_mapped
parse__format_parser_core__001,parse.Result,parse.py,statically_mapped
parsel__selector_namespace_core__hard3_001,parsel.selector.Selector,parsel/selector.py,statically_mapped
parso__python_parse_core__001,parso.parse,parso/__init__.py,statically_mapped
parso__python_parse_core__001,parso.load_grammar,parso/grammar.py,statically_mapped
parso__python_parse_core__001,parso.Grammar.parse,parso/grammar.py,statically_mapped
passlib__hash_context_core__001,passlib.context.CryptContext,passlib/context.py,statically_mapped
passlib__hash_context_core__001,passlib.context.LazyCryptContext,passlib/context.py,statically_mapped
passlib__hash_context_core__001,passlib.registry.get_crypt_handler,passlib/registry.py,statically_mapped
passlib__hash_context_core__001,passlib.handlers.pbkdf2,passlib/handlers/pbkdf2.py,statically_mapped
pathvalidate__sanitize_core__001,pathvalidate.sanitize_filename,pathvalidate/_filename.py,statically_mapped
pathvalidate__sanitize_core__001,pathvalidate.sanitize_filepath,pathvalidate/_filepath.py,statically_mapped
pathvalidate__sanitize_core__001,pathvalidate.validate_filename,pathvalidate/_filename.py,statically_mapped
pathvalidate__sanitize_core__001,pathvalidate.validate_filepath,pathvalidate/_filepath.py,statically_mapped
pathvalidate__sanitize_core__001,pathvalidate.is_valid_filename,pathvalidate/_filename.py,statically_mapped
pathvalidate__sanitize_core__001,pathvalidate.is_valid_filepath,pathvalidate/_filepath.py,statically_mapped
pathvalidate__sanitize_core__001,pathvalidate.Platform,pathvalidate/_const.py,statically_mapped
pathvalidate__sanitize_core__001,pathvalidate.error.ValidationError,pathvalidate/error.py,statically_mapped
pathvalidate__sanitize_core__001,pathvalidate.error.ErrorReason,pathvalidate/error.py,statically_mapped
pathvalidate__sanitize_core__001,pathvalidate.error.ReservedNameError,pathvalidate/error.py,statically_mapped
pathvalidate__sanitize_core__001,pathvalidate._filename.FileNameSanitizer,pathvalidate/_filename.py,statically_mapped
pathvalidate__sanitize_core__001,pathvalidate._filepath.FilePathSanitizer,pathvalidate/_filepath.py,statically_mapped
pendulum__parse_format_core__001,pendulum.parse,pendulum/parser.py,statically_mapped
pendulum__parse_format_core__001,pendulum.parser.parse,pendulum/parser.py,statically_mapped
pendulum__parse_format_core__001,pendulum.parsing.parse,pendulum/parsing/__init__.py,statically_mapped
pendulum__parse_format_core__001,pendulum.parsing.iso8601.parse_iso8601,pendulum/parsing/iso8601.py,statically_mapped
pendulum__parse_format_core__001,pendulum.formatting.Formatter,pendulum/formatting/formatter.py,statically_mapped
pendulum__parse_format_core__001,pendulum.duration.Duration,pendulum/duration.py,statically_mapped
pendulum__parse_format_core__001,pendulum.datetime.DateTime.format,,unresolved
phonenumbers__parse_format_core__001,phonenumbers.parse,phonenumbers/phonenumberutil.py,statically_mapped
phonenumbers__parse_format_core__001,phonenumbers.format_number,phonenumbers/phonenumberutil.py,statically_mapped
phonenumbers__parse_format_core__001,phonenumbers.PhoneNumberFormat,phonenumbers/phonenumberutil.py,statically_mapped
phonenumbers__parse_format_core__001,phonenumbers.is_valid_number,phonenumbers/phonenumberutil.py,statically_mapped
phonenumbers__parse_format_core__001,phonenumbers.phonenumberutil,phonenumbers/phonenumberutil.py,statically_mapped
platformdirs__app_dirs_core__hard3_001,platformdirs.user_data_dir,src/platformdirs/__init__.py,statically_mapped
platformdirs__app_dirs_core__hard3_001,platformdirs.user_config_dir,src/platformdirs/__init__.py,statically_mapped
platformdirs__app_dirs_core__hard3_001,platformdirs.user_cache_dir,src/platformdirs/__init__.py,statically_mapped
pluggy__hook_call_order__001,pluggy.PluginManager,pluggy/_manager.py,statically_mapped
pluggy__hook_call_order__001,pluggy.HookspecMarker,pluggy/_hooks.py,statically_mapped
pluggy__hook_call_order__001,pluggy.HookimplMarker,pluggy/_hooks.py,statically_mapped
pluggy__hook_call_order__001,pluggy.PluginValidationError,pluggy/_manager.py,statically_mapped
pluggy__hook_call_order__001,pluggy.HookCallError,pluggy/_result.py,statically_mapped
pluggy__hook_specs_core__001,pluggy.PluginManager,pluggy/_manager.py,statically_mapped
pluggy__hook_specs_core__001,pluggy.HookspecMarker,pluggy/_hooks.py,statically_mapped
pluggy__hook_specs_core__001,pluggy.HookimplMarker,pluggy/_hooks.py,statically_mapped
pluggy__hook_specs_core__001,pluggy.PluginValidationError,pluggy/_manager.py,statically_mapped
pluggy__hook_specs_core__001,pluggy.PluginManager.check_pending,pluggy/_manager.py,statically_mapped
pluggy__hook_specs_core__001,pluggy.PluginManager.add_hookspecs,pluggy/_manager.py,statically_mapped
pluggy__hook_wrapper_core__hard3_001,pluggy._hooks.HookCaller,src/pluggy/_hooks.py,statically_mapped
poetry_core__dependency_groups_core__hard3_001,poetry.core.packages.dependency_group.DependencyGroup,src/poetry/core/packages/dependency_group.py,statically_mapped
pydantic__field_validator_core__hard3_001,pydantic.functional_validators.field_validator,pydantic/functional_validators.py,statically_mapped
pydantic_settings__env_source_core__001,pydantic_settings.BaseSettings,pydantic_settings/main.py,statically_mapped
pydantic_settings__env_source_core__001,pydantic_settings.sources.EnvSettingsSource,pydantic_settings/sources/providers/env.py,statically_mapped
pydantic_settings__env_source_core__001,pydantic_settings.sources.utils.parse_env_vars,pydantic_settings/sources/utils.py,statically_mapped
pydantic_settings__env_source_core__001,pydantic_settings.SettingsConfigDict,pydantic_settings/main.py,statically_mapped
pydantic_v1__validation_error_core__001,pydantic.BaseModel,,unresolved
pydantic_v1__validation_error_core__001,pydantic.ValidationError,pydantic/error_wrappers.py,statically_mapped
pydantic_v1__validation_error_core__001,pydantic.validator,pydantic/class_validators.py,statically_mapped
pydantic_v1__validation_error_core__001,pydantic.root_validator,pydantic/class_validators.py,statically_mapped
pydantic_v1__validation_error_core__001,pydantic.Field,pydantic/fields.py,statically_mapped
pydantic_v1__validation_error_core__001,pydantic.config.Extra,pydantic/config.py,statically_mapped
pydantic_v1__validation_error_core__001,pydantic.error_wrappers.ValidationError.errors,pydantic/error_wrappers.py,statically_mapped
pygments__formatter_core__001,pygments.highlight,pygments/__init__.py,statically_mapped
pygments__formatter_core__001,pygments.formatters.html.HtmlFormatter,pygments/formatters/html.py,statically_mapped
pygments__formatter_core__001,pygments.formatter.Formatter,pygments/formatter.py,statically_mapped
pygments__formatter_core__001,pygments.style.Style,pygments/style.py,statically_mapped
pygments__formatter_core__001,pygments.lexers.get_lexer_by_name,pygments/lexers/__init__.py,statically_mapped
pygments__lexer_core__001,pygments.lex,pygments/__init__.py,statically_mapped
pygments__lexer_core__001,pygments.lexer.Lexer,pygments/lexer.py,statically_mapped
pygments__lexer_core__001,pygments.lexer.RegexLexer,pygments/lexer.py,statically_mapped
pygments__lexer_core__001,pygments.lexers.get_lexer_by_name,pygments/lexers/__init__.py,statically_mapped
pygments__lexer_core__001,pygments.lexers.python.PythonLexer,pygments/lexers/python.py,statically_mapped
pygments__lexer_core__001,pygments.token,pygments/token.py,statically_mapped
pyramid__configurator_action_core__hard3_001,pyramid.config.actions.ActionConfiguratorMixin,src/pyramid/config/actions.py,statically_mapped
pytest__fixture_resolve_core__001,_pytest.fixtures.getfixturemarker,src/_pytest/fixtures.py,statically_mapped
pytest__fixture_resolve_core__001,_pytest.fixtures.FixtureManager.getfixtureclosure,src/_pytest/fixtures.py,statically_mapped
pytest__fixture_resolve_core__001,_pytest.fixtures.FixtureManager.getfixturedefs,src/_pytest/fixtures.py,statically_mapped
pytest__fixture_resolve_core__001,_pytest.fixtures.deduplicate_names,src/_pytest/fixtures.py,statically_mapped
pytest__fixture_resolve_core__001,_pytest.fixtures.FixtureLookupError,src/_pytest/fixtures.py,statically_mapped
pytest__ini_markers_core__001,_pytest.config.Config.getini,src/_pytest/config/__init__.py,statically_mapped
pytest__ini_markers_core__001,_pytest.config.Config.addinivalue_line,src/_pytest/config/__init__.py,statically_mapped
pytest__ini_markers_core__001,_pytest.mark.__init__.pytest_addoption,,unresolved
pytest__mark_expression_core__001,_pytest.mark.expression.Expression,src/_pytest/mark/expression.py,statically_mapped
pytest__mark_expression_core__001,_pytest.mark.expression.Expression.compile,src/_pytest/mark/expression.py,statically_mapped
pytest__mark_expression_core__001,_pytest.mark.expression.Expression.evaluate,src/_pytest/mark/expression.py,statically_mapped
pytest__marker_registry_core__hard3_001,_pytest.mark.structures.Mark,src/_pytest/mark/structures.py,statically_mapped
pytest__skipif_eval_core__001,_pytest.skipping.evaluate_condition,src/_pytest/skipping.py,statically_mapped
python_box__config_box_core__001,box.config_box.ConfigBox,box/config_box.py,statically_mapped
python_box__config_box_core__001,box.box.Box,box/box.py,statically_mapped
python_dateutil__relativedelta_core__001,dateutil.relativedelta.relativedelta,dateutil/relativedelta.py,statically_mapped
python_dateutil__relativedelta_core__001,dateutil.relativedelta.weekday,dateutil/_common.py,statically_mapped
python_dateutil__relativedelta_core__001,dateutil._common.weekday,dateutil/_common.py,statically_mapped
python_dateutil__rrule_core__001,dateutil.rrule.rrule,dateutil/rrule.py,statically_mapped
python_dateutil__rrule_core__001,dateutil.rrule.rruleset,dateutil/rrule.py,statically_mapped
python_dateutil__rrule_core__001,dateutil.rrule.rrulestr,dateutil/rrule.py,statically_mapped
python_dateutil__rrule_core__001,dateutil.rrule.weekday,dateutil/rrule.py,statically_mapped
python_dateutil__rrule_core__001,dateutil.easter.easter,dateutil/easter.py,statically_mapped
python_decouple__config_repository_core__001,decouple.Config,decouple.py,statically_mapped
python_decouple__config_repository_core__001,decouple.RepositoryEnv,decouple.py,statically_mapped
python_decouple__config_repository_core__001,decouple.RepositoryEmpty,decouple.py,statically_mapped
python_decouple__config_repository_core__001,decouple.Csv,decouple.py,statically_mapped
python_decouple__config_repository_core__001,decouple.Choices,decouple.py,statically_mapped
python_dotenv__env_parse_core__001,dotenv.dotenv_values,src/dotenv/main.py,statically_mapped
python_dotenv__env_parse_core__001,dotenv.set_key,src/dotenv/main.py,statically_mapped
python_dotenv__env_parse_core__001,dotenv.get_key,src/dotenv/main.py,statically_mapped
python_dotenv__env_parse_core__001,dotenv.parser.parse_stream,src/dotenv/parser.py,statically_mapped
python_dotenv__env_parse_core__001,dotenv.variables.parse_variables,src/dotenv/variables.py,statically_mapped
python_dotenv__env_parse_core__001,dotenv.main.DotEnv,src/dotenv/main.py,statically_mapped
python_frontmatter__roundtrip_core__001,frontmatter.parse,frontmatter/__init__.py,statically_mapped
python_frontmatter__roundtrip_core__001,frontmatter.load,frontmatter/__init__.py,statically_mapped
python_frontmatter__roundtrip_core__001,frontmatter.loads,frontmatter/__init__.py,statically_mapped
python_frontmatter__roundtrip_core__001,frontmatter.dump,frontmatter/__init__.py,statically_mapped
python_frontmatter__roundtrip_core__001,frontmatter.dumps,frontmatter/__init__.py,statically_mapped
python_frontmatter__roundtrip_core__001,frontmatter.checks,frontmatter/__init__.py,statically_mapped
python_frontmatter__roundtrip_core__001,frontmatter.Post,frontmatter/__init__.py,statically_mapped
python_frontmatter__roundtrip_core__001,frontmatter.default_handlers.YAMLHandler,frontmatter/default_handlers.py,statically_mapped
python_multipart__form_parse_core__001,python_multipart.multipart.FormParser,python_multipart/multipart.py,statically_mapped
python_multipart__form_parse_core__001,python_multipart.multipart.MultipartParser,python_multipart/multipart.py,statically_mapped
python_multipart__form_parse_core__001,python_multipart.multipart.Field,python_multipart/multipart.py,statically_mapped
python_multipart__form_parse_core__001,python_multipart.multipart.File,python_multipart/multipart.py,statically_mapped
python_multipart__form_parse_core__001,python_multipart.multipart.parse_form,python_multipart/multipart.py,statically_mapped
python_multipart__form_parse_core__001,python_multipart.multipart.create_form_parser,python_multipart/multipart.py,statically_mapped
python_multipart__form_parse_core__001,python_multipart.multipart.parse_options_header,python_multipart/multipart.py,statically_mapped
python_multipart__form_parse_core__001,python_multipart.decoders.Base64Decoder,python_multipart/decoders.py,statically_mapped
python_multipart__form_parse_core__001,python_multipart.decoders.QuotedPrintableDecoder,python_multipart/decoders.py,statically_mapped
pyyaml__safe_load_dump__001,yaml.safe_load,yaml/__init__.py,statically_mapped
pyyaml__safe_load_dump__001,yaml.safe_load_all,yaml/__init__.py,statically_mapped
pyyaml__safe_load_dump__001,yaml.safe_dump,yaml/__init__.py,statically_mapped
pyyaml__safe_load_dump__001,yaml.safe_dump_all,yaml/__init__.py,statically_mapped
pyyaml__safe_load_dump__001,yaml.YAMLError,,unresolved
pyyaml__safe_load_dump__001,yaml.constructor.ConstructorError,yaml/constructor.py,statically_mapped
readme_renderer__content_type_core__hard3_001,readme_renderer.markdown.render,readme_renderer/markdown.py,statically_mapped
redis__resp_parser_core__001,redis._parsers._RESP2Parser,redis/_parsers/resp2.py,statically_mapped
redis__resp_parser_core__001,redis._parsers._RESP3Parser,redis/_parsers/resp3.py,statically_mapped
redis__resp_parser_core__001,redis._parsers.Encoder,redis/_parsers/encoders.py,statically_mapped
redis__resp_parser_core__001,redis._parsers.SocketBuffer,,unresolved
referencing__json_schema_refs_core__001,referencing.Registry,referencing/_core.py,statically_mapped
referencing__json_schema_refs_core__001,referencing.Registry.resolver,referencing/_core.py,statically_mapped
referencing__json_schema_refs_core__001,referencing.jsonschema.DRAFT202012,referencing/jsonschema.py,statically_mapped
referencing__json_schema_refs_core__001,referencing.jsonschema.lookup_recursive_ref,referencing/jsonschema.py,statically_mapped
requests_cache__cache_key_core__hard3_001,requests_cache.cache_keys.create_key,requests_cache/cache_keys.py,statically_mapped
requests_cache__cache_key_core__hard3_001,requests_cache.cache_keys.normalize_url,requests_cache/cache_keys.py,statically_mapped
requests_cache__cache_key_core__hard3_001,requests_cache.cache_keys.normalize_body,requests_cache/cache_keys.py,statically_mapped
requests_cache__cache_key_core__hard3_001,requests_cache.policy.expiration.get_expiration_datetime,requests_cache/policy/expiration.py,statically_mapped
requests_cache__cache_key_core__hard3_001,requests_cache.policy.directives.CacheDirectives,requests_cache/policy/directives.py,statically_mapped
responses__request_matcher_core__hard3_001,responses.matchers,responses/matchers.py,statically_mapped
responses__request_matcher_core__hard3_001,responses.registries.FirstMatchRegistry,responses/registries.py,statically_mapped
returns__result_pipeline_core__hard3_001,returns.result.Success,returns/result.py,statically_mapped
returns__result_pipeline_core__hard3_001,returns.pipeline.safe,,unresolved
rfc3986__uri_parse_core__001,rfc3986.uri_reference,rfc3986/api.py,statically_mapped
rfc3986__uri_parse_core__001,rfc3986.normalize_uri,rfc3986/api.py,statically_mapped
rfc3986__uri_parse_core__001,rfc3986.is_valid_uri,rfc3986/api.py,statically_mapped
rfc3986__uri_parse_core__001,rfc3986.builder.URIBuilder,rfc3986/builder.py,statically_mapped
rich__markup_parse_core__001,rich.markup.render,rich/markup.py,statically_mapped
rich__markup_parse_core__001,rich.markup.escape,rich/markup.py,statically_mapped
rich__markup_parse_core__001,rich.text.Text.from_markup,rich/text.py,statically_mapped
rich__markup_parse_core__001,rich.errors.MarkupError,rich/errors.py,statically_mapped
ruamel_yaml__roundtrip_core__001,ruamel.yaml.round_trip_load,,unresolved
ruamel_yaml__roundtrip_core__001,ruamel.yaml.round_trip_dump,,unresolved
ruamel_yaml__roundtrip_core__001,ruamel.yaml.YAML,,unresolved
schema__nested_validate_core__hard3_001,schema.Schema,schema/__init__.py,statically_mapped
scrapy__item_loader_core__hard3_001,scrapy.loader.ItemLoader,scrapy/loader/__init__.py,statically_mapped
scrapy__item_loader_core__hard3_001,scrapy.item.Item,scrapy/item.py,statically_mapped
setuptools_scm__version_normalize_core__hard3_001,src.setuptools_scm._get_version.get_version,,unresolved
sortedcontainers__sorted_list_core__001,sortedcontainers.SortedList,sortedcontainers/sortedlist.py,statically_mapped
sortedcontainers__sorted_list_core__001,sortedcontainers.SortedList.add,sortedcontainers/sortedlist.py,statically_mapped
sortedcontainers__sorted_list_core__001,sortedcontainers.SortedList.discard,sortedcontainers/sortedlist.py,statically_mapped
sortedcontainers__sorted_list_core__001,sortedcontainers.SortedList.remove,sortedcontainers/sortedlist.py,statically_mapped
sortedcontainers__sorted_list_core__001,sortedcontainers.SortedList.bisect_left,sortedcontainers/sortedlist.py,statically_mapped
sortedcontainers__sorted_list_core__001,sortedcontainers.SortedList.bisect_right,sortedcontainers/sortedlist.py,statically_mapped
sortedcontainers__sorted_list_core__001,sortedcontainers.SortedList.irange,sortedcontainers/sortedlist.py,statically_mapped
sortedcontainers__sorted_list_core__001,sortedcontainers.SortedList.islice,sortedcontainers/sortedlist.py,statically_mapped
sortedcontainers__sorted_list_core__001,sortedcontainers.SortedList._check,sortedcontainers/sortedlist.py,statically_mapped
sortedcontainers__sorted_list_core__001,sortedcontainers.SortedList._reset,sortedcontainers/sortedlist.py,statically_mapped
sphinx__extension_registry_core__hard3_001,sphinx.registry.SphinxComponentRegistry,,unresolved
sqlalchemy__event_dispatch_core__hard3_001,sqlalchemy.event.listen,lib/sqlalchemy/event/api.py,statically_mapped
sqlalchemy__event_dispatch_core__hard3_001,sqlalchemy.event.remove,lib/sqlalchemy/event/api.py,statically_mapped
sqlparse__format_filters_core__001,sqlparse.format,sqlparse/__init__.py,statically_mapped
sqlparse__parse_format_core__001,sqlparse.parse,sqlparse/__init__.py,statically_mapped
sqlparse__parse_format_core__001,sqlparse.parsestream,sqlparse/__init__.py,statically_mapped
sqlparse__parse_format_core__001,sqlparse.split,sqlparse/__init__.py,statically_mapped
sqlparse__parse_format_core__001,sqlparse.format,sqlparse/__init__.py,statically_mapped
sqlparse__parse_format_core__001,sqlparse.sql.Token,sqlparse/sql.py,statically_mapped
sqlparse__parse_format_core__001,sqlparse.sql.TokenList,sqlparse/sql.py,statically_mapped
sqlparse__parse_format_core__001,sqlparse.sql.Statement,sqlparse/sql.py,statically_mapped
sqlparse__parse_format_core__001,sqlparse.sql.Identifier,sqlparse/sql.py,statically_mapped
sqlparse__parse_format_core__001,sqlparse.sql.IdentifierList,sqlparse/sql.py,statically_mapped
sqlparse__parse_format_core__001,sqlparse.tokens,sqlparse/tokens.py,statically_mapped
sqlparse__parse_split_core__001,sqlparse.parse,sqlparse/__init__.py,statically_mapped
sqlparse__parse_split_core__001,sqlparse.parsestream,sqlparse/__init__.py,statically_mapped
sqlparse__parse_split_core__001,sqlparse.split,sqlparse/__init__.py,statically_mapped
sqlparse__token_tree_core__001,sqlparse.parse,sqlparse/__init__.py,statically_mapped
sqlparse__token_tree_core__001,sqlparse.parsestream,sqlparse/__init__.py,statically_mapped
sqlparse__token_tree_core__001,sqlparse.sql.Token,sqlparse/sql.py,statically_mapped
sqlparse__token_tree_core__001,sqlparse.sql.TokenList,sqlparse/sql.py,statically_mapped
sqlparse__token_tree_core__001,sqlparse.sql.Statement,sqlparse/sql.py,statically_mapped
sqlparse__token_tree_core__001,sqlparse.sql.Identifier,sqlparse/sql.py,statically_mapped
sqlparse__token_tree_core__001,sqlparse.sql.IdentifierList,sqlparse/sql.py,statically_mapped
sqlparse__token_tree_core__001,sqlparse.tokens,sqlparse/tokens.py,statically_mapped
starlette__route_matching_core__hard3_001,starlette.routing.Route,starlette/routing.py,statically_mapped
starlette__route_matching_core__hard3_001,starlette.routing.Router,starlette/routing.py,statically_mapped
stevedore__extension_manager_core__hard3_001,stevedore.extension.ExtensionManager,stevedore/extension.py,statically_mapped
stevedore__extension_manager_core__hard3_001,stevedore.extension.Extension,stevedore/extension.py,statically_mapped
stevedore__extension_manager_core__hard3_001,stevedore.extension.ignore_conflicts,stevedore/extension.py,statically_mapped
stevedore__extension_manager_core__hard3_001,stevedore.extension.error_on_conflict,stevedore/extension.py,statically_mapped
stevedore__extension_manager_core__hard3_001,stevedore.named.NamedExtensionManager,stevedore/named.py,statically_mapped
tabulate__table_format_core__001,tabulate.tabulate,tabulate/__init__.py,statically_mapped
tabulate__table_format_core__001,tabulate.tabulate_formats,tabulate/__init__.py,statically_mapped
tabulate__table_format_core__001,tabulate.simple_separated_format,tabulate/__init__.py,statically_mapped
tabulate__table_format_core__001,tabulate._visible_width,tabulate/__init__.py,statically_mapped
tabulate__table_format_core__001,tabulate._align_column,tabulate/__init__.py,statically_mapped
tabulate__table_format_core__001,tabulate._format_table,tabulate/__init__.py,statically_mapped
tabulate__table_format_core__001,tabulate._normalize_tabular_data,tabulate/__init__.py,statically_mapped
tabulate__table_format_core__001,tabulate._table_formats,tabulate/__init__.py,statically_mapped
tenacity__retry_state_core__hard3_001,tenacity.Retrying,tenacity/__init__.py,statically_mapped
tenacity__retry_state_core__hard3_001,tenacity.RetryCallState,tenacity/__init__.py,statically_mapped
tenacity__retry_state_core__hard3_001,tenacity.retry.retry_if_exception_type,tenacity/retry.py,statically_mapped
tenacity__retry_state_core__hard3_001,tenacity.retry.retry_if_result,tenacity/retry.py,statically_mapped
tenacity__retry_state_core__hard3_001,tenacity.stop.stop_after_attempt,tenacity/stop.py,statically_mapped
tenacity__retry_state_core__hard3_001,tenacity.wait.wait_fixed,tenacity/wait.py,statically_mapped
tenacity__retry_state_core__hard3_001,tenacity.wait.wait_chain,tenacity/wait.py,statically_mapped
tomlkit__roundtrip_document__001,tomlkit.parse,tomlkit/api.py,statically_mapped
tomlkit__roundtrip_document__001,tomlkit.loads,tomlkit/api.py,statically_mapped
tomlkit__roundtrip_document__001,tomlkit.dumps,tomlkit/api.py,statically_mapped
tomlkit__roundtrip_document__001,tomlkit.document,tomlkit/api.py,statically_mapped
tomlkit__roundtrip_document__001,tomlkit.table,tomlkit/api.py,statically_mapped
tomlkit__roundtrip_document__001,tomlkit.inline_table,tomlkit/api.py,statically_mapped
tomlkit__roundtrip_document__001,tomlkit.array,tomlkit/api.py,statically_mapped
tomlkit__roundtrip_document__001,tomlkit.aot,tomlkit/api.py,statically_mapped
tomlkit__roundtrip_document__001,tomlkit.string,tomlkit/api.py,statically_mapped
tomlkit__roundtrip_document__001,tomlkit.item,tomlkit/items.py,statically_mapped
tomlkit__roundtrip_document__001,tomlkit.exceptions.ParseError,tomlkit/exceptions.py,statically_mapped
tox__factor_expression_core__hard3_001,tox.config.loader.ini.factor.filter_for_env,src/tox/config/loader/ini/factor.py,statically_mapped
trafaret__validation_rules_core__hard3_001,trafaret.Dict,trafaret/base.py,statically_mapped
trafaret__validation_rules_core__hard3_001,trafaret.Or,trafaret/base.py,statically_mapped
trafaret__validation_rules_core__hard3_001,trafaret.Forward,trafaret/base.py,statically_mapped
transitions__state_machine_core__hard3_001,transitions.Machine,transitions/core.py,statically_mapped
transitions__state_machine_core__hard3_001,transitions.MachineError,transitions/core.py,statically_mapped
typer__command_parser_core__001,typer.Typer,typer/main.py,statically_mapped
typer__command_parser_core__001,typer.run,typer/main.py,statically_mapped
typer__command_parser_core__001,typer.testing.CliRunner,typer/testing.py,statically_mapped
typer__command_parser_core__001,typer.Argument,typer/params.py,statically_mapped
typer__command_parser_core__001,typer.Option,typer/params.py,statically_mapped
urllib3__retry_backoff_core__001,urllib3.util.retry.Retry,src/urllib3/util/retry.py,statically_mapped
urllib3__retry_backoff_core__001,urllib3.util.retry.RequestHistory,src/urllib3/util/retry.py,statically_mapped
urllib3__retry_backoff_core__001,urllib3.util.retry.Retry.get_backoff_time,src/urllib3/util/retry.py,statically_mapped
urllib3__retry_backoff_core__001,urllib3.util.retry.Retry.is_retry,src/urllib3/util/retry.py,statically_mapped
urllib3__retry_backoff_core__001,urllib3.util.retry.Retry.increment,src/urllib3/util/retry.py,statically_mapped
urllib3__retry_backoff_core__001,urllib3.util.retry.Retry.parse_retry_after,src/urllib3/util/retry.py,statically_mapped
urllib3__retry_backoff_core__001,urllib3.exceptions.MaxRetryError,src/urllib3/exceptions.py,statically_mapped
virtualenv__interpreter_spec_core__hard3_001,virtualenv.discovery.discover.Discover,src/virtualenv/discovery/discover.py,statically_mapped
voluptuous__schema_validate_core__001,voluptuous.Schema,,unresolved
voluptuous__schema_validate_core__001,voluptuous.Required,,unresolved
voluptuous__schema_validate_core__001,voluptuous.Optional,,unresolved
voluptuous__schema_validate_core__001,voluptuous.validators.All,voluptuous/validators.py,statically_mapped
voluptuous__schema_validate_core__001,voluptuous.validators.Any,voluptuous/validators.py,statically_mapped
voluptuous__schema_validate_core__001,voluptuous.validators.In,voluptuous/validators.py,statically_mapped
voluptuous__schema_validate_core__001,voluptuous.validators.Coerce,voluptuous/validators.py,statically_mapped
voluptuous__schema_validate_core__001,voluptuous.error.MultipleInvalid,voluptuous/error.py,statically_mapped
websockets__handshake_parse_core__001,websockets.headers.parse_connection,websockets/headers.py,statically_mapped
websockets__handshake_parse_core__001,websockets.headers.parse_upgrade,websockets/headers.py,statically_mapped
websockets__handshake_parse_core__001,websockets.headers.parse_extension,websockets/headers.py,statically_mapped
websockets__handshake_parse_core__001,websockets.headers.parse_subprotocol,websockets/headers.py,statically_mapped
websockets__handshake_parse_core__001,websockets.http11.Request.parse,websockets/http11.py,statically_mapped
websockets__handshake_parse_core__001,websockets.http11.Response.parse,websockets/http11.py,statically_mapped
